15.10217,15.10217,73287336.00000
6.19759,8.56119,59592540.00000
6.19759,8.56119,59592540.00000
6.19759,8.56119,59592540.00000
10.06882,10.06882,61927608.00000
10.06882,10.06882,61927608.00000
10.06882,10.06882,61927608.00000
4.70841,4.70841,62204620.00000
4.70841,4.70841,62204620.00000
4.70841,4.70841,62204620.00000
4.70841,4.70841,62204620.00000
9.51523,10.08188,86873912.00000
9.51523,10.08188,86873912.00000
10.80406,13.01665,75496760.00000
10.80406,13.01665,75496760.00000
10.80406,13.01665,75496760.00000
11.26881,11.51450,80662016.00000
11.26881,11.51450,80662016.00000
11.26881,11.51450,80662016.00000
8.63864,8.94578,78229656.00000
8.63864,8.94578,78229656.00000
9.12515,9.46252,80027016.00000
9.12515,9.46252,80027016.00000
9.12515,9.46252,80027016.00000
6.15631,8.15852,71443400.00000
6.15631,8.15852,71443400.00000
6.15631,8.15852,71443400.00000
11.17749,11.17749,84468904.00000
11.17749,11.17749,84468904.00000
10.43090,13.36528,70731560.00000
10.43090,13.36528,70731560.00000
10.43090,13.36528,70731560.00000
5.87228,6.80383,73866544.00000
5.87228,6.80383,73866544.00000
5.87228,6.80383,73866544.00000
8.58128,9.15274,71919704.00000
8.58128,9.15274,71919704.00000
8.58128,9.15274,71919704.00000
9.17551,11.56128,74834296.00000
9.17551,11.56128,74834296.00000
9.17551,11.56128,74834296.00000
10.26819,12.62979,86478064.00000
10.26819,12.62979,86478064.00000
13.65857,14.07836,72921880.00000
13.65857,14.07836,72921880.00000
13.65857,14.07836,72921880.00000
7.33255,8.53838,69807656.00000
7.33255,8.53838,69807656.00000
7.33255,8.53838,69807656.00000
10.80173,12.01044,69393280.00000
