13.36621,13.36621,65851020.00000
8.75710,10.51538,52603940.00000
8.75710,10.51538,52603940.00000
8.75710,10.51538,52603940.00000
10.79691,12.09439,61348368.00000
10.79691,12.09439,61348368.00000
10.79691,12.09439,61348368.00000
10.37466,12.13548,53608172.00000
10.37466,12.13548,53608172.00000
10.37466,12.13548,53608172.00000
10.37466,12.13548,53608172.00000
15.04008,15.45004,78244008.00000
15.04008,15.45004,78244008.00000
10.92137,14.16470,69747272.00000
10.92137,14.16470,69747272.00000
10.92137,14.16470,69747272.00000
11.65855,11.65855,75311832.00000
11.65855,11.65855,75311832.00000
11.65855,11.65855,75311832.00000
10.76781,11.51742,80700296.00000
10.76781,11.51742,80700296.00000
8.32529,9.40820,72640832.00000
8.32529,9.40820,72640832.00000
8.32529,9.40820,72640832.00000
9.98573,10.71503,64162844.00000
9.98573,10.71503,64162844.00000
9.98573,10.71503,64162844.00000
10.32220,12.16189,80299824.00000
10.32220,12.16189,80299824.00000
8.53817,9.62212,64026828.00000
8.53817,9.62212,64026828.00000
8.53817,9.62212,64026828.00000
11.49161,12.43193,64964016.00000
11.49161,12.43193,64964016.00000
11.49161,12.43193,64964016.00000
11.78610,11.78610,67970760.00000
11.78610,11.78610,67970760.00000
11.78610,11.78610,67970760.00000
10.22838,10.40070,70903592.00000
10.22838,10.40070,70903592.00000
10.22838,10.40070,70903592.00000
10.81502,12.33896,83026360.00000
10.81502,12.33896,83026360.00000
16.55295,21.19228,63138240.00000
16.55295,21.19228,63138240.00000
16.55295,21.19228,63138240.00000
12.08365,12.08365,62397068.00000
12.08365,12.08365,62397068.00000
12.08365,12.08365,62397068.00000
14.45258,14.76425,64710152.00000
