6.71213,6.91684,49068056.00000
6.71213,6.91684,49068056.00000
6.71213,6.91684,49068056.00000
5.86710,6.68494,40209796.00000
5.86710,6.68494,40209796.00000
6.98508,6.98557,51895804.00000
6.98508,6.98557,51895804.00000
6.98508,6.98557,51895804.00000
5.86746,6.98631,59012944.00000
5.86746,6.98631,59012944.00000
5.86746,6.98631,59012944.00000
7.03146,7.23808,57165504.00000
7.03146,7.23808,57165504.00000
6.99106,7.18773,52016640.00000
6.99106,7.18773,52016640.00000
6.99106,7.18773,52016640.00000
6.11736,6.24282,37917572.00000
6.11736,6.24282,37917572.00000
6.11736,6.24282,37917572.00000
6.78952,7.43950,54211184.00000
6.78952,7.43950,54211184.00000
6.78952,7.43950,54211184.00000
5.68265,6.73380,46288652.00000
5.68265,6.73380,46288652.00000
6.88684,6.88759,31389578.00000
6.88684,6.88759,31389578.00000
6.88684,6.88759,31389578.00000
5.48425,6.61024,47306560.00000
5.48425,6.61024,47306560.00000
5.48425,6.61024,47306560.00000
6.93390,6.93439,42244852.00000
6.93390,6.93439,42244852.00000
6.93390,6.93439,42244852.00000
3.33481,3.43750,64830668.00000
3.33481,3.43750,64830668.00000
6.51285,7.08806,40404744.00000
6.51285,7.08806,40404744.00000
6.51285,7.08806,40404744.00000
5.39261,7.03793,44975100.00000
5.39261,7.03793,44975100.00000
5.39261,7.03793,44975100.00000
6.75893,7.08127,34117564.00000
6.75893,7.08127,34117564.00000
6.81497,7.13861,54207316.00000
6.81497,7.13861,54207316.00000
6.81497,7.13861,54207316.00000
5.50366,5.61082,32466416.00000
5.50366,5.61082,32466416.00000
5.50366,5.61082,32466416.00000
3.30936,3.46235,37079196.00000
